crop,lead_k,direction,effect,se,t,p_value,n,r2,fdr_p,fdr_p_within,ci_low,ci_high
黄瓜,-4,价格领先成交量,-0.12581048808240505,0.06791556392304451,-1.852454442180022,0.0639605937543833,1406,0.0316586170399209,0.16862338353428324,0.2778732108450225,-0.25892499337157227,0.007304017206762187
黄瓜,-3,价格领先成交量,-0.13654678682792346,0.06737274401808784,-2.026736313297024,0.04268938666512585,1407,0.03674160174583341,0.12257348646422274,0.2614196293987817,-0.2685973651033756,-0.0044962085524712925
黄瓜,-2,价格领先成交量,-0.14931049923807826,0.06731198484325356,-2.2181859528547707,0.026542156123416517,1408,0.04335918488628743,0.08017942995615406,0.256574175859693,-0.2812419895308552,-0.01737900894530131
黄瓜,-1,价格领先成交量,-0.1579957363414789,0.06765545216398142,-2.3352993925535106,0.019527785890136207,1409,0.04811323172549786,0.0654515529189517,0.256574175859693,-0.29060042258288243,-0.025391050100075335
黄瓜,0,同日,-0.15430004141979997,0.06954851431619007,-2.218595795135206,0.026514235878673797,1410,0.04560982115553702,0.08017942995615406,0.256574175859693,-0.2906151294795325,-0.017984953360067446
黄瓜,1,成交量领先价格,-0.14031205914886255,0.07001674429860541,-2.0039786276046154,0.04507234989634167,1409,0.03897199610848057,0.12814687715626555,0.2614196293987817,-0.2775448779741292,-0.0030792403235959387
黄瓜,2,成交量领先价格,-0.12800478848225122,0.06990268374210448,-1.8311856087601126,0.06707284399707439,1408,0.03315407807094395,0.1752353581905547,0.2778732108450225,-0.265014048616776,0.009004471652273555
黄瓜,3,成交量领先价格,-0.11561821811270385,0.06992406564210477,-1.6534824891973152,0.09823270699518148,1407,0.027624476558645528,0.22255847678595805,0.30708284017992177,-0.2526693867712292,0.02143295054582149
黄瓜,4,成交量领先价格,-0.10061764057760922,0.07046944154110622,-1.4278194686546075,0.1533438276552685,1406,0.02171741563695373,0.30542444025792775,0.3358326099230992,-0.2387377459981774,0.037502464842958966
黄瓜,5,成交量领先价格,-0.09412761116739587,0.07086585702892244,-1.3282505160274805,0.18409536111959268,1405,0.019415795215396936,0.35123457055711765,0.3358326099230992,-0.23302469094408385,0.044769468609292096
黄瓜,6,成交量领先价格,-0.0875957269681992,0.07025025722099164,-1.2469096973217135,0.21243061062419477,1404,0.017252175131128422,0.38027701901862027,0.3358326099230992,-0.2252862311213428,0.0500947771849444
黄瓜,7,成交量领先价格,-0.08176708762739457,0.06927957997606138,-1.1802480277110237,0.23790158221704794,1403,0.015474702293288178,0.411383544840925,0.3358326099230992,-0.21755506438047487,0.05402088912568573
黄瓜,8,成交量领先价格,-0.076043105409174,0.06826293271840404,-1.1139736073582491,0.26529050936418963,1402,0.013842581759901718,0.4309499586764503,0.3358326099230992,-0.20983845353724592,0.05775224271889792
黄瓜,9,成交量领先价格,-0.07450665295885332,0.06740045283003371,-1.105432527979294,0.26897221558771556,1401,0.013410895300000947,0.4309499586764503,0.3358326099230992,-0.2066115405057194,0.057598234588012734
黄瓜,10,成交量领先价格,-0.0745263340660499,0.06723863515049489,-1.1083855866384489,0.2676953269520771,1400,0.01340718415494535,0.4309499586764503,0.3358326099230992,-0.2063140589610199,0.05726139082892008
黄瓜,11,成交量领先价格,-0.07078615664684415,0.06553330301725681,-1.0801554841239136,0.2800729478224476,1399,0.012413838023784707,0.43132320661410656,0.3358326099230992,-0.1992314305606675,0.0576591172669792
黄瓜,12,成交量领先价格,-0.06564156797434761,0.06433786768622754,-1.020263343113548,0.3076035833861832,1398,0.01112996138529354,0.44612837008984835,0.3358326099230992,-0.1917437886393536,0.06046065269065837
黄瓜,13,成交量领先价格,-0.0642708440447286,0.0628807747189719,-1.0221064281088972,0.30673053110342885,1397,0.010788437762534686,0.44612837008984835,0.3358326099230992,-0.18751716249391354,0.058975474404456316
黄瓜,14,成交量领先价格,-0.06756547455320545,0.06268581151025442,-1.0778431821394352,0.28110374500022806,1396,0.011580693504778528,0.43132320661410656,0.3358326099230992,-0.19042966511330411,0.055298716006893206
