target_kind,target,feature_set,model,split,stratum,stratum_value,n,mae,rmse,r2,bias,nrmse_sd,mape
hist,volume,F_lag,gam,valid,overall,all,2500,0.42111856863732167,0.5939372118264822,0.6559318702843822,-0.015340826770824222,0.5864558827940357,
hist,volume,F_lag,lightgbm,valid,overall,all,2500,0.43531871846703096,0.6027753800553982,0.6456157713263024,-0.05972689545969056,0.5951827240287039,
hist,volume,F_now,baseline_mean,valid,overall,all,2500,1.0373632618918258,1.3052572703361678,-0.6617114669158193,0.23389273849993653,1.288816038978819,
hist,volume,F_now,baseline_seasonal_naive,valid,overall,all,2500,1.0254639473659477,1.379224766349097,-0.8553825557219827,0.15502076533390233,1.3618518284672874,
hist,volume,F_now,baseline_persistence,valid,overall,all,2500,0.3616238531497471,0.5978524913627263,0.651380671776975,-0.0008836874840582368,0.5903218448369802,
hist,volume,F_now,elasticnet,valid,overall,all,2500,0.4079706190180261,0.5857935448389888,0.6653024461916336,0.018471336594383363,0.5784147947510014,
hist,volume,F_now,gam,valid,overall,all,2500,0.4431492645158479,0.620419170740891,0.6245658338812349,-0.05010843061856655,0.6126042706775049,
hist,volume,F_now,lightgbm,valid,overall,all,2500,0.4327080027452237,0.5890687336746602,0.6615493760599613,-0.07676338812137247,0.5816487287792029,
strict,price,F_wx,baseline_mean,valid,overall,all,2500,0.2593957228366623,0.3282610710683079,-0.034140899530837876,0.09320493134940562,1.0167237791903097,
strict,price,F_wx,baseline_seasonal_naive,valid,overall,all,2500,0.3022440254275648,0.4074836676753306,-0.5935341063270985,0.04810568190680616,1.2621001119897612,
strict,price,F_wx,baseline_persistence,valid,overall,all,2500,0.03323379036974351,0.05343893526185494,0.9725933128002215,-0.0021967889807337493,0.16551653852379397,
strict,price,F_wx,elasticnet,valid,overall,all,2500,0.31346791178352273,0.3931461086866604,-0.4833680239312945,0.08945284700733859,1.2176923571747185,
strict,price,F_wx,gam,valid,overall,all,2500,0.3452628990805825,0.4296450119692005,-0.7715788972153939,0.09242676479262411,1.3307404952343291,
strict,price,F_wx,lightgbm,valid,overall,all,2500,0.34978995210379277,0.4377129207267962,-0.8387372882582778,0.15328648091641334,1.3557292478009664,
strict,price,F_lag,baseline_mean,valid,overall,all,2500,0.2593957228366623,0.3282610710683079,-0.034140899530837876,0.09320493134940562,1.0167237791903097,
strict,price,F_lag,baseline_seasonal_naive,valid,overall,all,2500,0.3022440254275648,0.4074836676753306,-0.5935341063270985,0.04810568190680616,1.2621001119897612,
strict,price,F_lag,baseline_persistence,valid,overall,all,2500,0.03323379036974351,0.05343893526185494,0.9725933128002215,-0.0021967889807337493,0.16551653852379397,
strict,price,F_lag,elasticnet,valid,overall,all,2500,0.03923410078662657,0.057656037740239974,0.9680970725132887,0.0046642865183718,0.17857817984209773,
strict,price,F_lag,gam,valid,overall,all,2500,0.047723769543092195,0.06516559267948176,0.959245304830756,-0.007953108856736005,0.20183754182801644,
strict,price,F_lag,lightgbm,valid,overall,all,2500,0.05642332727662873,0.07920056738228681,0.9397998552165655,-1.7099434109938196e-05,0.2453081016304213,
strict,price,F_now,baseline_mean,valid,overall,all,2500,0.2593957228366623,0.3282610710683079,-0.034140899530837876,0.09320493134940562,1.0167237791903097,
strict,price,F_now,baseline_seasonal_naive,valid,overall,all,2500,0.3022440254275648,0.4074836676753306,-0.5935341063270985,0.04810568190680616,1.2621001119897612,
strict,price,F_now,baseline_persistence,valid,overall,all,2500,0.03323379036974351,0.05343893526185494,0.9725933128002215,-0.0021967889807337493,0.16551653852379397,
strict,price,F_now,elasticnet,valid,overall,all,2500,0.03990449249782751,0.05836321401261746,0.9673096665657203,0.0031710136668129936,0.18076851855593118,
strict,price,F_now,gam,valid,overall,all,2500,0.051107799987974385,0.0691171206108842,0.9541528625634667,-0.007207952917067727,0.2140766184840343,
