method,crop,response,metric,hazard_key,hazard_label,hazard_unit,lag_day,effect,se,t,p_value,n,r2,pearson_r,spearman_r,hazard_sd,effect_per_unit,fdr_p,fdr_p_within,ci_low,ci_high
hist,芹菜,volume,pct,temp_min,日最低气温,℃,20,-0.13146953251215804,0.7557314283953288,-0.17396329909331934,0.8618943054604873,1396,0.03172125021504846,-0.005466981325720568,-0.011691540863232373,12.978220415730378,-0.010130012305293345,0.9993687142937572,0.9981715608368379,-1.6127031321670025,1.3497640671426865
hist,芹菜,volume,pct,temp_min,日最低气温,℃,21,-0.138013171357216,0.7590409314254649,-0.18182572986944168,0.8557194915774176,1395,0.03171496583829192,-0.0071002192693173346,-0.011381741466810326,12.978220415730378,-0.010634213854923883,0.9993687142937572,0.9981715608368379,-1.6257333969511272,1.3497070542366953
hist,芹菜,volume,pct,temp_min,日最低气温,℃,22,-0.1326603292066969,0.7631111203024474,-0.1738414310541288,0.8619900828312574,1394,0.03167871847247705,-0.00701784219341286,-0.008421602324165509,12.978220415730378,-0.010221765770436805,0.9993687142937572,0.9981715608368379,-1.6283581249994938,1.3630374665861003
hist,芹菜,volume,pct,temp_min,日最低气温,℃,23,-0.1532659955409247,0.7648848962100515,-0.20037785593668597,0.8411850766879443,1394,0.031730455960444104,-0.009482253245808264,-0.010629728389838373,12.978220415730378,-0.01180947700311494,0.9993687142937572,0.9981715608368379,-1.6524403921126258,1.3459084010307762
hist,芹菜,volume,pct,temp_min,日最低气温,℃,24,-0.1333750734227424,0.7623429064272738,-0.1749541739003066,0.8611156420459869,1394,0.03167909397140356,-0.009071476869140681,-0.011744394664519795,12.978220415730378,-0.01027683836075737,0.9993687142937572,0.9981715608368379,-1.6275671700201988,1.360817023174714
hist,芹菜,volume,pct,temp_min,日最低气温,℃,25,0.01401950541014535,0.7437158269082484,0.01885062130306785,0.9849602710237457,1393,0.03149742384358134,0.0058086760524397015,-0.004414958349800482,12.978220415730378,0.0010802332647358087,0.9993687142937572,0.9981715608368379,-1.4436635153300217,1.4717025261503123
hist,芹菜,volume,pct,temp_min,日最低气温,℃,26,0.051340737286389285,0.7382742703801864,0.06954155026959091,0.9445585603545689,1392,0.031498613461159786,0.009380317486275193,-0.0030990850186245,12.978220415730378,0.003955915036252678,0.9993687142937572,0.9981715608368379,-1.3956768326587763,1.4983583072315547
hist,芹菜,volume,pct,temp_min,日最低气温,℃,27,0.0016887266586369382,0.7369169159001591,0.0022916106581352172,0.9981715608368379,1391,0.03145276017180254,0.00334872278356459,-0.00660782489582584,12.978220415730378,0.0001301200476291881,0.9997324236123367,0.9981715608368379,-1.4426684285056748,1.4460458818229487
hist,芹菜,volume,pct,temp_min,日最低气温,℃,28,-0.020891244021666186,0.7372817752219312,-0.028335494954256336,0.9773945710779426,1390,0.03143525499094191,0.003123394433705992,-0.003583934468250743,12.978220415730378,-0.0016097156121916954,0.9993687142937572,0.9981715608368379,-1.4659635234566513,1.4241810354133189
hist,芹菜,volume,pct,temp_min,日最低气温,℃,29,-0.04314572286504342,0.7385985811673894,-0.058415659013113186,0.9534175419826152,1389,0.03142667001389987,0.0028994626397571984,-0.0025154844247760066,12.978220415730378,-0.003324471420808066,0.9993687142937572,0.9981715608368379,-1.4907989419531267,1.40450749622304
hist,芹菜,volume,pct,temp_min,日最低气温,℃,30,-0.04974726343061579,0.7463436391109733,-0.06665463577859863,0.9468566493549486,1389,0.03143215814635092,0.0008827564495327355,-0.0033567181192857647,12.978220415730378,-0.003833134423446772,0.9993687142937572,0.9981715608368379,-1.5125807960881235,1.413086269226892
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,0,-0.24700459376641695,0.747530103900179,-0.3304276208779955,0.7410768740113365,1410,0.029681725828831884,-0.02095585928128907,0.0009729553307079673,0.8300766911488082,-0.29756840108902216,0.9993687142937572,0.9444968813591,-1.7121635974107678,1.218154409877934
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,1,-0.26792510777074685,0.7500804648208427,-0.3571951548354762,0.7209457128558497,1409,0.03246303706986953,-0.019946886315097372,0.0051611332499425806,0.8300766911488082,-0.3227715109069552,0.9993687142937572,0.9444968813591,-1.7380828188195983,1.2022326032781048
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,2,-0.2475830095270285,0.7442176902706628,-0.3326755232558173,0.7393792277452318,1409,0.032361933806114296,-0.01967852237858062,0.004951958066927755,0.8300766911488082,-0.29826522316194537,0.9993687142937572,0.9444968813591,-1.7062496824575275,1.2110836634034703
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,3,-0.3844827836148787,0.7498725025580135,-0.5127308739863192,0.6081395898992568,1409,0.03314078991615488,-0.03163851004634046,-0.004304782671009726,0.8300766911488082,-0.46318947118339493,0.9993687142937572,0.9444968813591,-1.8542328886285853,1.0852673213988278
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,4,-0.4276242229418457,0.738392207495462,-0.579128840473948,0.5625022412054006,1408,0.03346652914076509,-0.03585612491926105,-0.007513842268398663,0.8300766911488082,-0.5151623066900277,0.9993687142937572,0.9444968813591,-1.874872949632951,1.0196245037492597
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,5,-0.39628973854727956,0.7318070463112023,-0.541522168370536,0.5881477220363174,1407,0.03321240157636851,-0.03543809320084542,-0.006033580719170739,0.8300766911488082,-0.4774134038131141,0.9993687142937572,0.9444968813591,-1.830631549317236,1.0380520722226771
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,6,-0.2516677808049588,0.7360536430706943,-0.34191499923163526,0.7324148614433199,1406,0.032337159994546005,-0.02232188605160505,-0.0026553541738893105,0.8300766911488082,-0.30318617964884187,0.9993687142937572,0.9444968813591,-1.6943329212235196,1.190997359613602
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,7,-0.2258262031824322,0.7221567282651661,-0.3127107930226358,0.7545003948945492,1405,0.03222327770732003,-0.018427060328626666,-0.003775303985419299,0.8300766911488082,-0.2720546253020231,0.9993687142937572,0.9444968813591,-1.6412533905821578,1.1896009842172932
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,8,-0.16536505248250793,0.7246277629837269,-0.22820689591246254,0.8194854007148422,1404,0.03198063770136439,-0.013437152608560517,0.008714043119222144,0.8300766911488082,-0.1992165955818447,0.9993687142937572,0.9444968813591,-1.5856354679306126,1.2549053629655968
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,9,-0.15337524364112504,0.7347877849178164,-0.20873406824295473,0.8346558432872563,1404,0.031939314071192215,-0.01427335601364415,0.004332795144722567,0.8300766911488082,-0.18477237739184918,0.9993687142937572,0.9444968813591,-1.5935593020800451,1.286808814797795
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,10,-0.3123409728776307,0.7336430106929294,-0.4257397239873152,0.6702975127871905,1404,0.03260217269301491,-0.026866599906796768,-0.00015922982658306875,0.8300766911488082,-0.3762796572993244,0.9993687142937572,0.9444968813591,-1.7502812738357723,1.1255993280805108
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,11,-0.3907379053570894,0.7052744220689836,-0.5540225097215719,0.5795634407412935,1403,0.03311270625220086,-0.035507669861392664,-0.008969776738036962,0.8300766911488082,-0.47072506615782284,0.9993687142937572,0.9444968813591,-1.7730757726122972,0.9915999618981184
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,12,-0.3693675306872663,0.7010508470375298,-0.5268769480104383,0.5982790429283241,1402,0.03294813848264777,-0.033367865754948815,-0.006238186536647863,0.8300766911488082,-0.44498000561378204,0.9993687142937572,0.9444968813591,-1.7434271908808248,1.004692129506292
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,13,-0.31186424501870985,0.698208066647207,-0.44666376674260005,0.6551178468696408,1401,0.0325570272053356,-0.025581419723405902,-0.0021046980700772885,0.8300766911488082,-0.3757053394513421,0.9993687142937572,0.9444968813591,-1.6803520556472356,1.0566235656098157
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,14,-0.32729130401436823,0.6803570279634678,-0.48105816587808126,0.6304751594456894,1400,0.03263672148443075,-0.024737940174074716,-0.006387264146501579,0.8300766911488082,-0.394290440274144,0.9993687142937572,0.9444968813591,-1.6607910788227649,1.0062084707940286
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,15,-0.18865863144134842,0.7021284456511299,-0.2686953257767428,0.788164149043584,1399,0.03194751902458126,-0.01483167344086158,0.009147488270787398,0.8300766911488082,-0.22727855564797145,0.9993687142937572,0.9444968813591,-1.5648303849175629,1.1875131220348663
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,16,-0.1416662724695366,0.7123443695433201,-0.1988732957352608,0.8423618591675848,1399,0.031803439051524385,-0.01106244781230442,0.006139537433739754,0.8300766911488082,-0.17066648657905759,0.9993687142937572,0.9444968813591,-1.537861236774444,1.2545286918353709
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,17,-0.14483130053160756,0.6997054109450678,-0.20698896745130063,0.836018474621333,1399,0.031810819747547625,-0.008154897922998424,0.008182488413267342,0.8300766911488082,-0.17447942108959133,0.9993687142937572,0.9444968813591,-1.5162539059839404,1.2265913049207253
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,18,-0.303915235056785,0.6687298710793943,-0.4544663670642327,0.649493193974888,1398,0.03244577274105431,-0.0233189187933468,-0.0005459881962460837,0.8300766911488082,-0.366129103849637,0.9993687142937572,0.9444968813591,-1.614625782372398,1.0067953122588278
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,19,-0.18683691423480037,0.6812119231234572,-0.2742713506512416,0.7838760994888306,1397,0.031899306955999185,-0.013805410677838872,0.012123206265092229,0.8300766911488082,-0.2250839184223112,0.9993687142937572,0.9444968813591,-1.5220122835567764,1.1483384550871758
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,20,-0.20437449898604765,0.6844303595345606,-0.29860525054007003,0.7652412587844726,1396,0.031941110616690915,-0.014035976278111465,0.003620654679623683,0.8300766911488082,-0.24621158642968008,0.9993687142937572,0.9444968813591,-1.5458580036737863,1.137109005701691
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,21,-0.15997113933467477,0.6680190003703266,-0.23947094206301364,0.8107404259186024,1395,0.03177828685742379,-0.009923699150931895,0.0045824083948794074,0.8300766911488082,-0.19271850545915,0.9993687142937572,0.9444968813591,-1.4692883800605148,1.1493461013911652
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,22,-0.09418187429800766,0.6912603190044739,-0.13624660885156073,0.8916263301386893,1394,0.03159955454747654,-0.004736768480942757,0.01477089491647432,0.8300766911488082,-0.1134616539679749,0.9993687142937572,0.9444968813591,-1.4490520995467766,1.2606883509507614
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,23,-0.0758168773998859,0.6897551483773507,-0.10991853787281637,0.9124739805313524,1394,0.031569545147009936,-0.0035224878162495726,0.01700486131634821,0.8300766911488082,-0.09133719595831198,0.9993687142937572,0.9444968813591,-1.4277369682194934,1.2761032134197214
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,24,-0.16657214268549922,0.6695204766432441,-0.2487932012485074,0.8035207504052384,1394,0.031768200943451785,-0.015268858368568282,0.010190959006234629,0.8300766911488082,-0.2006707867618436,0.9993687142937572,0.9444968813591,-1.4788322769062576,1.1456879915352594
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,25,-0.24479292566883726,0.6422816083356304,-0.38113021218711024,0.7031066301886182,1393,0.03204769904404492,-0.021967253727554013,0.0036097429653677913,0.8300766911488082,-0.2949039869196292,0.9993687142937572,0.9444968813591,-1.5036648780066728,1.0140790266689983
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,26,-0.2748333145179571,0.6395546082270301,-0.4297261109256152,0.6673948872837245,1392,0.03217475656460511,-0.021891246290828635,0.00016395818273542227,0.8300766911488082,-0.3310938825876363,0.9993687142937572,0.9444968813591,-1.528360346642936,0.9786937176070218
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,27,-0.20374338747054072,0.6479230094742117,-0.3144561691610213,0.7531746011698323,1391,0.03183603064616369,-0.012824396009234523,0.006262305601078585,0.8300766911488082,-0.2454512813612008,0.9993687142937572,0.9444968813591,-1.4736724860399957,1.0661857110989141
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,28,-0.12929457103857964,0.655743508519499,-0.19717247576036806,0.8436925689526412,1390,0.031587740585373614,-0.007389035448028821,0.010108642765849996,0.8300766911488082,-0.1557621993452662,0.9993687142937572,0.9444968813591,-1.4145518477367975,1.1559627056596384
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,29,0.07202526143656135,0.667161823137529,0.10795770821813651,0.9140292400249355,1389,0.031457696000455004,0.011489339792668384,0.03421704490429953,0.8300766911488082,0.08676940601341299,0.9993687142937572,0.9444968813591,-1.2356119119129956,1.3796624347861182
hist,芹菜,volume,pct,vpd,饱和水汽压差VPD,kPa,30,0.0438126744730266,0.6699224980839402,0.06539961652032314,0.9478558294003203,1389,0.03142702600028091,0.009015423165957319,0.03128552170990563,0.8300766911488082,0.052781477832356434,0.9993687142937572,0.9478558294003203,-1.2692354217714963,1.3568607707175493
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,0,1.5215024146534137,0.618701618233667,2.459186091992381,0.013925241595418998,1410,0.049929470925967334,0.15018872417414067,0.1441398028944336,1.066786505807999,1.42624827589191,0.464313815608437,0.016603172671461112,0.30884724291542653,2.734157586391401
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,1,1.5482696899277628,0.6365324551680418,2.4323499569539253,0.015001205391369843,1409,0.05359583000560264,0.15289716507357853,0.15063865562086948,1.066786505807999,1.4513397774516108,0.4671038677635923,0.016622701416587022,0.30066607779840093,2.7958733020571245
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,2,1.6200448528428235,0.6560615936998042,2.469348714206416,0.013535924043740674,1409,0.05556934604334951,0.15839912829952388,0.15904799685535084,1.066786505807999,1.5186214336445687,0.4642390847872205,0.016603172671461112,0.3341641291912072,2.9059255764944396
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,3,1.654469634847118,0.6428033141633143,2.573834948254131,0.010057824089294325,1409,0.056802859715988974,0.1605194721604152,0.1606335928179415,1.066786505807999,1.5508910413091506,0.40918934024128695,0.014172388489460185,0.394575139087022,2.914364130607214
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,4,1.5857204667656721,0.6202663212763767,2.5565155036994356,0.01057263595790516,1408,0.05544136522150356,0.1547211561431631,0.15402193021442506,1.066786505807999,1.4864459365884322,0.41152681665747437,0.01425007455195913,0.3699984770639737,2.8014424564673703
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,5,1.5716670659394967,0.6250153195489236,2.5146056693038754,0.01191655858225501,1407,0.0545318291342336,0.1490895151714883,0.14528986944323327,1.066786505807999,1.4732723533553642,0.434582547338998,0.01539222150207939,0.34663703962360626,2.7966970922553873
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,6,1.5524276715302239,0.6383232716455466,2.432039909070194,0.01501405289240118,1406,0.05345935009843783,0.14624899448842463,0.14439624420318664,1.066786505807999,1.4552374473038476,0.4671038677635923,0.016622701416587022,0.30131405910495257,2.803541283955495
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,7,1.540073223271114,0.6390024511126313,2.4101209949813778,0.01594723081943336,1405,0.05311351095921202,0.14574669245698677,0.14075356781461965,1.066786505807999,1.4436564531762999,0.4806318177523666,0.017047039841463246,0.28762841909035664,2.7925180274518713
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,8,1.4822262703286244,0.6406029351356464,2.3137987496338366,0.02067876399697047,1404,0.05163864899854953,0.14256435858891917,0.13756864484279402,1.066786505807999,1.389431026975698,0.5326162358863611,0.02067876399697047,0.2266445174627576,2.737808023194491
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,9,1.511447688706374,0.6417638412508742,2.355146226001737,0.018515418074256648,1404,0.05224227476228571,0.14380365969690356,0.142648691498856,1.066786505807999,1.4168230292354347,0.5006661335967217,0.019132598676731873,0.2535905598546606,2.769304817558087
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,10,1.6637358165935587,0.6204542718234252,2.6814801543779856,0.007329726185593571,1404,0.057160350255410775,0.1578277318798958,0.1573687951843284,1.066786505807999,1.5595771108235212,0.3495715565436934,0.011361075587670034,0.44764544381964533,2.8798261893674724
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,11,1.6654167217408258,0.6026456026421997,2.763509290433851,0.005718346443533453,1403,0.05794856246250957,0.16120105357470252,0.16536152312523464,1.066786505807999,1.561152782373654,0.3248470710166482,0.010427572926443356,0.48423134056211437,2.846602102919537
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,12,1.7310872869604546,0.6073190450604903,2.850375434526402,0.0043667651220112,1402,0.0592102448956735,0.16386694010282252,0.16511733665035058,1.066786505807999,1.622712021136136,0.29597505984962935,0.009669265627310514,0.5407419586418936,2.9214326152790155
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,13,1.8077366584783214,0.6267300994435104,2.884394191508365,0.003921675199604142,1401,0.060875698375264076,0.16883036217842112,0.1657930989951528,1.066786505807999,1.6945627345643226,0.29597505984962935,0.009669265627310514,0.579345663569041,3.036127653387602
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,14,1.8797525884929633,0.6292291865794164,2.987389378282941,0.0028137110215998825,1400,0.06323332129826176,0.17418362911496924,0.17321198065107835,1.066786505807999,1.7620700845566213,0.2899655350248582,0.009669265627310514,0.6464633827973072,3.1130417941886197
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,15,1.827665347505041,0.631540161896814,2.893981187222832,0.0038039095206560784,1399,0.06151193396702759,0.16889130066776226,0.16726500334683186,1.066786505807999,1.7132437817262618,0.29597505984962935,0.009669265627310514,0.5898466301872858,3.0654840648227966
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,16,1.8377226903298585,0.6349875711743873,2.894108127078857,0.003802371994376142,1399,0.061584233428394475,0.16689771474240803,0.16403051294484422,1.066786505807999,1.7226714814300557,0.29597505984962935,0.009669265627310514,0.5931470508280594,3.0822983298316577
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,17,1.8724871558613794,0.6264345178580135,2.98911873864172,0.002797833801864721,1399,0.06336411114875917,0.1740142035853661,0.17406983193227474,1.066786505807999,1.755259506627459,0.2899655350248582,0.009669265627310514,0.644675500859673,3.1002988108630856
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,18,1.9565981013669869,0.6316166638902878,3.0977620022179293,0.0019498795224109375,1398,0.06735266369198589,0.18598720818688624,0.18317908419767862,1.066786505807999,1.834104659849472,0.2899655350248582,0.009669265627310514,0.7186294401420228,3.194566762591951
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,19,1.934997164613728,0.6415813278177613,3.0159811090439907,0.002561492179777599,1397,0.06569448999032956,0.18316370973716037,0.1784775670027602,1.066786505807999,1.8138560565575716,0.2899655350248582,0.009669265627310514,0.677497762090916,3.19249656713654
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,20,1.9510014223647418,0.6590546679881711,2.9603028658007453,0.0030733674219224605,1396,0.06524457566458064,0.18180058390470052,0.17700473209593015,1.066786505807999,1.8288583627021284,0.2899655350248582,0.009669265627310514,0.6592542731079265,3.242748571621557
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,21,1.929881436266907,0.6701772349929801,2.87965829857996,0.003981063865884158,1395,0.06445700082133021,0.17778322006357425,0.17051677224121803,1.066786505807999,1.8090605999981109,0.29597505984962935,0.009669265627310514,0.616334055680666,3.243428816853148
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,22,1.8111250733045174,0.6665250286341831,2.7172649120405934,0.0065823898643755695,1394,0.06080333959313389,0.16917860215480338,0.16038608341031074,1.066786505807999,1.6977390166111503,0.33722426058453236,0.010775963214167388,0.5047360171815187,3.117514129427516
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,23,1.8256911799775675,0.6575868073428963,2.7763500720986443,0.005497298255890194,1394,0.06118100931027204,0.17324159323263424,0.16894963048420517,1.066786505807999,1.7113932075797709,0.32024529436997906,0.010427572926443356,0.5368210375854907,3.114561322369644
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,24,1.9177025080525893,0.6473749335938205,2.9622748866822897,0.003053750194582625,1394,0.06537560164660605,0.18271084753293018,0.17706203447861332,1.066786505807999,1.7976441374275676,0.2899655350248582,0.009669265627310514,0.6488476382087012,3.1865573778964773
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,25,1.9508288211100195,0.6394130452006626,3.050968127335914,0.002281047873694573,1393,0.06749796848889,0.18612407552165058,0.18155996875261982,1.066786505807999,1.8286965672034203,0.2899655350248582,0.009669265627310514,0.697579252516721,3.204078389703318
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,26,1.9566158816242332,0.6572943178263334,2.976772852829072,0.00291299745059304,1392,0.06683691429135208,0.18055927145959605,0.1733623022149939,1.066786505807999,1.834121326968103,0.2899655350248582,0.009669265627310514,0.6683190186846197,3.2449127445638464
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,27,1.9111121047173043,0.6663451927469531,2.868051162549702,0.004130087401797576,1391,0.06444600001441769,0.1745624029575839,0.16708666827265592,1.066786505807999,1.7914663283726122,0.29597505984962935,0.009669265627310514,0.6050755269332762,3.2171486825013327
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,28,1.830751221251226,0.6740246412551641,2.716148801091327,0.00660462261513485,1390,0.06183916007307,0.16995387895137837,0.16326802979610364,1.066786505807999,1.7161364633728557,0.33722426058453236,0.010775963214167388,0.5096629243911044,3.1518395181113474
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,29,1.765599515670595,0.6731310939959059,2.6229653204541075,0.008716814478131751,1389,0.060154141037808806,0.16597414548782374,0.16581638375567306,1.066786505807999,1.6550636008779518,0.38603035546012043,0.012867678515337346,0.44626257143861947,3.0849364599025706
hist,芹菜,volume,pct,soil_z,土壤水分异常,稳健z,30,1.8394912052054584,0.6568023959117428,2.800676758573576,0.005099557106641993,1389,0.06275324346198352,0.17256720572092862,0.1824529330822546,1.066786505807999,1.7243292778738346,0.3102003344879097,0.010427572926443356,0.5521585092184425,3.1268239011924743
hist,茄子,price,z,precip_1d,当日降水,mm,0,0.010912551274237525,0.03540671811619472,0.30820566985128794,0.7579258384144005,1410,0.0017834580871357586,0.00891463854882696,0.022186692165667786,8.148008274397107,0.0013392906470808628,0.9993687142937572,0.8101965858912558,-0.05848461623350412,0.08030971878197918
hist,茄子,price,z,precip_1d,当日降水,mm,1,0.029253519678186318,0.035292119754392094,0.8288966455336173,0.4071628936997709,1409,0.002695428965027502,0.027493958180676636,0.037779479229297495,8.148008274397107,0.003590266319452267,0.9993687142937572,0.7873374498647537,-0.039919035040422185,0.09842607439679482
hist,茄子,price,z,precip_1d,当日降水,mm,2,0.02637463443508208,0.03337600826044302,0.7902273462204612,0.4293950083395822,1409,0.0025511419831577564,0.023405231202158632,0.023428311938997644,8.148008274397107,0.0032369425198004735,0.9993687142937572,0.7873374498647537,-0.03904234175538625,0.0917916106255504
hist,茄子,price,z,precip_1d,当日降水,mm,3,0.01095027048246336,0.033192763676128806,0.3298993295438804,0.7414760301149517,1409,0.00204117479896182,0.009200594603004434,0.017538587028341403,8.148008274397107,0.0013439199021031433,0.9993687142937572,0.8101965858912558,-0.0541075463227491,0.07600808728767582
hist,茄子,price,z,precip_1d,当日降水,mm,4,0.027682498505047264,0.03631718522334087,0.7622424021797776,0.4459153432387869,1408,0.002627062620926157,0.025002814128206253,0.03762966515941778,8.148008274397107,0.0033974558656293913,0.9993687142937572,0.7873374498647537,-0.04349918453270084,0.09886418154279537
hist,茄子,price,z,precip_1d,当日降水,mm,5,0.0340793249914293,0.044798151293175485,0.7607306106986812,0.4468179873843261,1407,0.0026970666551210387,0.026522562113928998,0.05291505036523704,8.148008274397107,0.004182534411325316,0.9993687142937572,0.7873374498647537,-0.053725051543194645,0.12188370152605324
hist,茄子,price,z,precip_1d,当日降水,mm,6,0.04942917325441602,0.051980629468115366,0.9509152497804131,0.34164739981167613,1406,0.0032804949586343612,0.035965724174708405,0.06673698181695362,8.148008274397107,0.006066411764668148,0.9993687142937572,0.7873374498647537,-0.05245286050309009,0.15131120701192213
hist,茄子,price,z,precip_1d,当日降水,mm,7,0.045075804862838666,0.03686954451284763,1.2225755825958595,0.2214900402260891,1405,0.00364793213311454,0.04159735709288775,0.06757049098690777,8.148008274397107,0.005532125563062704,0.9993687142937572,0.7873374498647537,-0.02718850238234268,0.11734011210802
hist,茄子,price,z,precip_1d,当日降水,mm,8,0.04212820712509065,0.0335487450180944,1.2557312383032195,0.20921342935297127,1404,0.0035781497400357853,0.04023294339365492,0.07315401332495393,8.148008274397107,0.005170368721576664,0.9993687142937572,0.7873374498647537,-0.023627333110374377,0.10788374736055567
hist,茄子,price,z,precip_1d,当日降水,mm,9,0.025145263090721313,0.03054741564257552,0.8231551691618408,0.410419759090089,1404,0.0024998214057919688,0.02252539273648671,0.04273733894004633,8.148008274397107,0.0030860625374833557,0.9993687142937572,0.7873374498647537,-0.0347276715687267,0.08501819775016933
hist,茄子,price,z,precip_1d,当日降水,mm,10,0.015137519271135377,0.03075835777674815,0.49214328609502744,0.6226180538450115,1404,0.002122031100478705,0.012816347671889727,0.03180071049374102,8.148008274397107,0.0018578183479146556,0.9993687142937572,0.7961041074824161,-0.04514886197129099,0.07542390051356175
hist,茄子,price,z,precip_1d,当日降水,mm,11,0.03176757073361507,0.03533602186587481,0.8990137841264494,0.3686453185919196,1403,0.002880232628443058,0.03049428228785268,0.057433383135116915,8.148008274397107,0.003898814245615827,0.9993687142937572,0.7873374498647537,-0.03749103212349956,0.10102617359072971
hist,茄子,price,z,precip_1d,当日降水,mm,12,0.05372593806809389,0.04707063653731368,1.1413896649879474,0.2537078035809027,1402,0.0038597617902164094,0.04354205568251165,0.06215867913282465,8.148008274397107,0.006593751044278268,0.9993687142937572,0.7873374498647537,-0.03853250954504092,0.1459843856812287
hist,茄子,price,z,precip_1d,当日降水,mm,13,0.05226103583941382,0.052853583098208076,0.9887888914230615,0.3227664404020776,1401,0.0034436874878148727,0.03819550875756914,0.06625653873946968,8.148008274397107,0.006413964502666237,0.9993687142937572,0.7873374498647537,-0.051331987033074004,0.15585405871190164
hist,茄子,price,z,precip_1d,当日降水,mm,14,0.043538858386248096,0.03790631501942505,1.1485911612336006,0.2507246033936037,1400,0.0034832416293072432,0.03892621060911766,0.07309596134566312,8.148008274397107,0.005343497075605223,0.9993687142937572,0.7873374498647537,-0.030757519051824993,0.11783523582432118
hist,茄子,price,z,precip_1d,当日降水,mm,15,0.04136559396337012,0.03761267692878009,1.0997779828778527,0.27142886753184003,1399,0.003470669469720522,0.038767501212611,0.04868350920730371,8.148008274397107,0.005076773681409998,0.9993687142937572,0.7873374498647537,-0.03235525281703886,0.1150864407437791
hist,茄子,price,z,precip_1d,当日降水,mm,16,0.03285433991552259,0.037550128056380666,0.8749461484177243,0.3816032075796133,1399,0.0028919340548404504,0.030799260339380914,0.01844908066908143,8.148008274397107,0.004032192753014058,0.9993687142937572,0.7873374498647537,-0.040743911074983506,0.10645259090602868
