target,feature_set,feature,z_value,original_value,ale,mean_abs_shap
price,F_wx,temp_max_lag1d,-0.48894057618066733,8.5,0.19420949543737448,0.04390117858120627
price,F_wx,temp_max_lag1d,-0.1578646120187679,12.75,0.26333186786798024,0.04390117858120627
price,F_wx,temp_max_lag1d,0.11400717972829803,16.240000000000006,0.2533682682910939,0.04390117858120627
price,F_wx,temp_max_lag1d,0.2737026447946259,18.290000000000003,0.2552031852244871,0.04390117858120627
price,F_wx,temp_max_lag1d,0.48481225958962504,21.0,0.2502603522552401,0.04390117858120627
price,F_wx,temp_max_lag1d,0.6678777927144401,23.35,0.25097873397452924,0.04390117858120627
price,F_wx,temp_max_lag1d,0.7613580649483882,24.55,0.25097463277353466,0.04390117858120627
price,F_wx,temp_max_lag1d,0.8431533031530927,25.6,0.2509021752690814,0.04390117858120627
price,F_wx,temp_max_lag1d,0.9288435527008783,26.699999999999996,0.2509021752690814,0.04390117858120627
price,F_wx,temp_max_lag1d,0.9950587455332582,27.549999999999997,0.2509021752690814,0.04390117858120627
price,F_wx,temp_max_lag1d,1.066726954245952,28.470000000000006,0.2499541128606938,0.04390117858120627
price,F_wx,temp_max_lag1d,1.1485221924506566,29.520000000000003,0.18389023368096147,0.04390117858120627
price,F_wx,temp_max_lag1d,1.217074392088885,30.4,0.1922786792682415,0.04390117858120627
price,F_wx,temp_max_lag1d,1.3845598798413752,32.55,0.19149196512542355,0.04390117858120627
price,F_wx,temp_max_lag1d,1.5987855037108394,35.3,0.19149196512542355,0.04390117858120627
price,F_now,soil_moisture_0_7_z,-2.329367202053098,-2.2949836588937074,-0.00307800447144324,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-1.6203962525772955,-1.564394936986748,0.005326742085401335,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-1.393807774372347,-1.3308973771600796,0.005326742085401335,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-1.2095469646481736,-1.141018130946311,0.016013384694835375,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-1.0545493088627445,-0.9812943237542414,0.016013384694835375,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.9381399863866429,-0.8613354760909454,0.016013384694835375,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.7992092235344145,-0.7181684696842426,0.013431349324961997,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.6874460224356638,-0.6029974118188405,0.013431349324961997,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.5902701397286988,-0.5028584653647513,0.013343433888941662,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.5266098368511585,-0.4372570477750741,0.013343433888941662,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.5058057322123178,-0.4158185893590456,0.013343433888941662,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.39396533592010236,-0.3005679824828237,0.012475677326532975,0.022567082468631105
price,F_now,soil_moisture_0_7_z,-0.23647170221263591,-0.13827209060757015,0.026459874330734393,0.022567082468631105
